Product Name,29113425
Station Name,EOL
Serial Number,!202990121!_V29113441
DateTime,20210307_193001
Total Test Time,281.400000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Passive discharge 450V to 60V,18.439,,0,60,Passed,18.462
Voltage=12.5V,,,,,Passed,0.156
Voltage=270V,,,,,Passed,0.038
Apply HV Battery = 270V,,,,,Passed,0.045
Wait,,,,,Passed,0.518
Switch OFF CAN_34,,,,,Passed,0.135
HV_Channel ON,,,,,Passed,0.130
HV_Source ON,,,,,Passed,0.047
Switch On HV_36,,,,,Passed,0.134
Switch On HV_38,,,,,Passed,0.134
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.161
Wait,,,,,Passed,2.017
Switch Measure Current,0.813,A,0.7,0.9,Passed,0.159
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.162
HV_Source OFF,,,,,Passed,0.045
HV_Channel OFF,,,,,Passed,0.130
Switch OFF HV_36,,,,,Passed,0.135
Switch OFF HV_38,,,,,Passed,0.134
Switch On CAN_34,,,,,Passed,0.144
HV_Channel ON,,,,,Passed,0.130
HV_Source ON,,,,,Passed,0.045
Apply HV Battery = 450V,,,,,Passed,0.046
Apply HV Battery =1A,,,,,Passed,0.045
Wait,,,,,Passed,1.017
Set MAIN_u8GKNAppliBattBYPC=0,,,,,Passed,0.162
Wait,,,,,Passed,1.017
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.164
Wait,,,,,Passed,1.017
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.161
Wait,,,,,Passed,1.018
Set MAIN_MSGbHVBattContactorStatus=1,,,,,Passed,0.025
Wait,,,,,Passed,3.017
Set MAIN_MSGu8EMOperatingModeReqExt=0,,,,,Passed,0.170
Wait,,,,,Passed,1.017
Read FSSMACS_Aclstate,50,,30,50,Passed,0.026
Wait,,,,,Passed,1.016
Set MAIN_MSGu8EMOperatingModeReqExt=7,,,,,Passed,0.176
Wait,,,,,Passed,1.017
Set MAIN_MSGu8EMOperatingModeReqExt=7,,,,,Passed,0.172
Wait,,,,,Passed,1.017
Set MAIN_MSGbHVBattContactorStatus=0,,,,,Passed,0.026
Wait,,,,,Passed,0.167
Set MAIN_MSGbHVBattContactorStatus=0,,,,,Passed,0.026
Wait,,,,,Passed,4.017
HV_Source OFF,,,,,Passed,0.045
HV_Channel OFF,,,,,Passed,0.130
Active discharge 450V to 60V,1.478,S,0,3,Passed,1.500
Wait,,,,,Passed,1.017
HV_Channel ON,,,,,Passed,0.129
HV_Source ON,,,,,Passed,0.045
Wait,,,,,Passed,0.517
Apply HV Battery = 500V,,,,,Passed,0.045
Apply HV Battery =1A,,,,,Passed,0.056
Wait,,,,,Passed,2.017
Read MAIN_VSIRxaFaultBOverVoltVBat,OFF,,OFF,,Passed,0.026
Wait,,,,,Passed,0.517
HV_Source OFF,,,,,Passed,0.045
HV_Channel OFF,,,,,Passed,0.130
12V_DC_Source,,,,,Passed,0.117
Wait,,,,,Passed,0.517
InverterNumber,,,,,Passed,0.143
LAB,2605616101210307314,,1,,Passed,0.078
Read MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.026
Switch OFF Current measure,,,,,Passed,0.134
Disconnect,,,,,Passed,2.995
Wait,,,,,Passed,1.026
12V_DC_Source,,,,,Passed,0.100
Switch OFF CAN_12,,,,,Passed,0.138
Switch OFF CAN_34,,,,,Passed,0.135
Disconnect,,,,,Passed,0.024
